recipient,amount
0x7b49F722ff9b35F920ef482474De0c856a3A5737,585106382978723430000
0x330D2B3012CF718C936B97f218c30CC876b07A02,2659574468085106500000
0xEAeDFf18347EAe282Fa7E8005438b3567805be2A,531914893617021300000
0x8E181CE2Ee23c643db20748f1787D18ec347b8Ab,781914893617021311000
0x0098F6373F2ED6656387e90987f590c6f7c445D6,3532819148936170368210
0xaebD3759De51f037b842Cb1B17fF6BCCcb3CD48e,2303404255319149037520
0xbdF2756BC188F02EfD2a5Aaa0E3e1312Ab38449A,3271808510638298016300
0xfa8ddaf49B3CB17B34F4Ab25299262fcbff5b6F5,601063829787234069000
0x6C2CC8EA2b54E6a4807502f3A98A839184FeA6Bb,1739361702127659651000
0x7a01EA9dCBe620Ba6Fbf04dEeF27d3772A9a8190,734042553191489394000
0xd8d0c63F7E61b23d874f7afD4324C7c29aC7205C,537234042553191513000
0xfd3F8E47BBeEBE6fe16Edc96793B7Eb158CFfb4C,558510638297872365000
0x448BC8B5f99C45D6433698C8a11D589aE28Af73D,531914893617021300000
0xb7985A153FF4C8fc197b859F6f7979B126Aaa315,531914893617021300000
